3,8|Государственное учреждение здравоохранения «Саратовская городская поликлиника № 17»|410080, г. Саратов, ул.Академика О.К. Антонова, д.5|3|(8452) 39-29-77, 39-29-78|Савинов Тимур Хакбердиевич|http://sargp17.medportal.saratov.gov.ru/|ГУЗ «Саратовская городская поликлиника № 17» - одна из самых современных поликлиник города, оснащенная необходимым оборудованием. Главным врачом является Савинов Т.Х. В структуре учреждения 4 терапевтических отделения, кабинеты приема врачей-специалистов, отделение профилактики неинфекционных заболеваний, женская консультация, отделение восстановительного лечения, хирургическое отделение, кабинет функциональной диагностики, эндоскопический кабинет, кабинет УЗ диагностики, дневной стационар, клинико-диагностическая лаборатория, рентгенофлюорографическое отделение, ЦСО, административно-хозяйственная часть, кабинет медицинской статистики, Центр Здоровья, пункт неотложной помощи. В поликлинике открыт аптечный пункт для лекарственного обеспечения льготной категории граждан, организована компьютерная выписка льготных рецептов. В 2010 году на базе учреждения открыт Центр здоровья Ленинского района. В поликлинике успешно реализуются направления национального проекта «Здоровье».
3,4,8|Государственное учреждение здравоохранения «Саратовская городская поликлиника № 19»|410035, г.Саратов, ул.Тархова, д.32|3|(8452) 39-44-10|Сергеев Алексей Георгиевич|http://sargp19.medportal.saratov.gov.ru/|В настоящее время в структуру ГУЗ "Саратовская городская поликлиника № 19" входят: взрослая поликлиника, в т.ч. женская консультация, центр амбулаторной хирургии, детская поликлиника, медицинские кабинеты СОШ. На базе поликлиники развернут дневной стационар на 38 коек.
3,4,8|Государственное учреждение здравоохранения «Саратовская городская поликлиника № 20»|410018, г.Саратов, п.Юбилейный, ул.Усть-Курдюмская, д.3|3|(8452) 49-31-66; 49-31-68|Смирнов Игорь Николаевич|http://sargp20.medportal.saratov.gov.ru/|В настоящее время ГУЗ "Саратовская городская поликлиника №20" является крупнейшим лечебно-профилактическим учреждением Волжского района г. Саратова и обслуживает население не только постоянно развивающегося поселка "Юбилейный", но и охватывает территорию Волжского района от социально-экономического университета, включая Глебучев овраг, улицу Радищева, территорию кирпичного завода, Соколовую гору, Парк Победы, совхоз Комбайн, поселок Новый, 2-ю Гуселку, п. Зональный, ЦДК и коттеджи до границы с Саратовским районом. По состоянию на 1.01.2013 года оказывает медицинскую помощь населению численностью 38522 человека. В настоящее время поликлиника включает в себя отдельно расположенные подразделения 2 взрослых поликлинических отделения: лечебно-профилактическое (основное) поликлиническое отделение № 1 и лечебно-профилактическое отделение №2 ,педиатрическое отделение, стоматологическое отделение, инфекционный кабинет, женскую консультацию, отделение врача общей практики.
2|Государственное учреждение здравоохранения «Саратовская детская инфекционная больница № 6»|410031, г.Саратов, ул.Соборная, д.23|3|(8452) 23-19-70|Матвеева Марианна Алексеевна|http://sardib6.medportal.saratov.gov.ru/|ГУЗ "Саратовская детская инфекционная больница № 6" оказывает экстренную стационарную и амбулаторно-поликлиническую помощь детям. Основными направлениями деятельности стационара являются - лечение острых инфекционных заболеваний дыхательных путей, кожных покровов, кишечных инфекций. Основными направлениями деятельности поликлиники являются – оказание лечебно-профилактической и диагностической помощи детям. Врачами поликлиники оказывается квалифицированная первичная медико-санитарная и специализированная помощь по педиатрии, гастроэнтерологии, детской кардиологии, эндокринологии, неврологии, нефрологии, офтальмологии, хирургии, травматологии-ортопедии, урологии, фтизиатрии. В рамках реализации национального проекта «Современное здравоохранение», ЛПУ оснащено диагностическим оборудованием. Кроме того имеются: лабораторное отделение, кабинет функциональной диагностики, кабинет УЗД, физиотерапевтический, иглорефлексотерапевта и рентгенологический кабинеты, работает дневной стационар.
5,6|Государственное учреждение здравоохранения «Саратовская стоматологическая поликлиника № 5»|410008, г.Саратов, 3-й Парковый проезд, д.49|3|(8452) 39-24-90, 39-24-86|Осинкина Анна Александровна|http://sarstomp5.medportal.saratov.gov.ru/|ГУЗ «Саратовская стоматологическая поликлиника № 5» оказывает амбулаторно - поликлиническую стоматологическую помощь в соответствии с лицензиями № ЛО 64-01-000566, № ЛО 64-01-000567 от 12.08.2009г. взрослому населению Октябрьского района и детскому населению Кировского, Волжского, Фрунзенского, Октябрьского районов и Саратовской области, а также иногородним пациентам.
5|Государственное учреждение здравоохранения «Саратовская стоматологическая поликлиника № 8»|410031, г.Саратов, ул.им. Хвесина Т.Е., д.42|3|(8452) 49-21-41|Агеев Алексей Борисович|http://sarstomp8.medportal.saratov.gov.ru/|ГУЗ "Саратовская стоматологическая поликлиника № 8" находится в Волжском районе города Саратова (адрес: Хвесина д. 42), рассчитана на 150 среднедневных посещений. Поликлиника работает с 8.00. до 20.00., работа в выходные и праздничные дни осуществляется дежурным персоналом с 9.00. до 15.00. В учреждении имеется параклиническая служба – рентгеновский и физиотерапевтический кабинеты. В поликлинике ведется прием пациентов по следующим видам стоматологической помощи в соответствии с действующей лицензией № ЛО-64-01-000550 от 10.08.2009 г.
13|Государственное учреждение здравоохранения «Саратовский городской психоневрологический диспансер» министерства здравоохранения Саратовской области|410038, г.Саратов, ул.Загорная, д.3|3|(8452) 75-28-30, 75-27-97|Смирнов Олег Георгиевич|http://srtgpni.medportal.saratov.gov.ru/|Обслуживаемые районы: 1. г.Саратов 2. Саратовский район
15|Государственное учреждение здравоохранения «Саратовский областной центр охраны здоровья семьи и репродукции»|410056 г.Саратов, ул.Вавилова, д.13|3|(8452) 52-45-71|Смирнова Наталья Петровна|http://cpsir.medportal.saratov.gov.ru/|ГУЗ «Областной центр планирования семьи и репродукции» основано в 1994 году. В 2014 году произошло переименование на гуз "Саратовский областной центр охраны здоровья семьи и репродукции" . С момента создания Центр является ведущим организационно-методическим учреждением Саратова и Саратовской области в сфере охраны репродуктивного здоровья населения, оказывает специализированную и высококвалифицированную помощь семье. Главный врач Центра - Н.П. Смирнова — акушер-гинеколог высшей категории, кандидат медицинских наук, заслуженный врач РФ. Центр располагает мощной лечебно-диагностической базой, осуществляет большой спектр лабораторных анализов, ультразвуковых и рентгенологических исследований. В учреждении ведут прием многие специалисты: сексолог, эндокринолог,маммолог, психолог, психотерапевт, аллерголог-иммунолог, терапевт и др. В Центре осуществляется консультативная помощь по различным вопросам, гинекологии, урологии(андрологии), а также вопросам бесплодного брака, невынашивания беременности. Центр имеет уникальные возможности в плане обследования, лечения пациентов с самой различной патологией.
15|Государственное учреждение здравоохранения «Саратовский областной центр профилактики и борьбы со СПИД»|410009,  г.Саратов,  ул.Мельничная,  д.69|3|(8452) 98-28-99|Потемина Любовь Петровна|http://spid.medportal.saratov.gov.ru/|Мощность Центра составляет 100 посещений в смену, прием пациентов ведется по специальностям: инфекционные болезни, акушерство и геникология, педиатрия, терапия, фтизиатрия, эпидемиология. Консультации пациентов проводят профессора кафедр инфекционных болезней СГМУ. В структуре Центра организованы: отдел диспансерного наблюдения и лечения,  отдел организационно-методической и профилактической работы, эпидемиологический отдел, лаборатория диагностики ВИЧ и СПИД-ассоциированных инфекций, иммунологической диагностики. Клинико-диагностическая лаборатория Центра оснащена современным диагностическим оборудованием, позволяющим проводить исследования состояния здоровья ВИЧ-инфицированных пациентов и эффективность проводимой терапии.
9|Государственное учреждение здравоохранения Перинатальный центр|410012,  г.Саратов, ул.Рабочая, д.144|3|(8452) 39-36-61|Архангельский Сергей Михайлович|http://perc.medportal.saratov.gov.ru/|ГУЗ "Перинатальный центр" – это акушерский стационар третьего уровня, который отвечает всем необходимым требованиям современного здравоохранения. Перинатальный центр оказывает высококвалифицированную акушерскую помощь наиболее тяжелому контингенту беременных и новорожденных. Отделения оснащены современным оборудованием для диагностики, мониторинга и лечения женщин и новорожденных. В Перинатальном центре обеспечено внедрение современных перинатальных технологий, таких как индивидуальные родзалы, партнерские роды, раннее прикладывание новорожденного к груди, совместное пребывание матери и ребенка в послеродовом отделении, включая родильный блок, кормление ребенка по требованию, ранняя выписка из стационара. В родильном доме соблюдается принцип индивидуального ведения родов. В центре разработаны и внедрены программы "Подготовленные роды" и "Безболезненные роды".
11|Государственное учреждение здравоохранения Саратовской области «Противотуберкулезный санаторий для детей»|410051, г. Саратов, 9-я Дачная|3|(8452) 63–72–02|Капланов Виктор Дмитриевич|http://srtdetpts.medportal.saratov.gov.ru/|ГУЗ СО " ПТС для детей " расположен в экологически чистой зоне на 9-Дачной. Условия расположения санатория соответствуют требованиям, предъявляемым к санаториям местного значения – удаление от магистральных дорог, лесной массив в окружении санатория, отсутствие влияния экологически вредного производства. Деятельность санатория осуществляется на основании лицензии № ЛО-64-01-002282 от 27. 02. 2014г. ГУЗ СО " ПТС для детей " - это учреждение с круглосуточным и круглогодичным пребыванием детей и подростков.
7|Государственное учреждение здравоохранения Саратовской области «Детский центр медицинской реабилитации»|410004, г. Саратов, 1-й Станционный проезд, д.6|3|(8452) 29-54-80|Менякина Татьяна Викторовна|http://sarcvmir.medportal.saratov.gov.ru/|ГУЗ СО «Детский центр медицинской реабилитации» функционирует с 1990 года. Адрес: г.Саратов, 1-ый Станционный проезд, дом 6. На восстановительное лечение и реабилитацию в ГУЗ СО «Детский центр медицинской реабилитации» принимаются дети от 0 до 18 лет, с перинатальным поражением центральной нервной системы и его последствиями, с нарушениями опорно-двигательного аппарата, с детским церебральным параличом (различные клинические формы) и другими поражениями центральной нервной системы (в том числе с нарушением психики).
11|Государственное учреждение здравоохранения «Детский противотуберкулезный диспансер»|410005, г.Саратов, Мурманский проезд, д.3|3|(8452) 72-67-63|Буряк Евгений Алексеевич|http://srtdetptd.medportal.saratov.gov.ru/|25 декабря 1994 года в городе Саратове (приказом Городского комитета здравоохранения) организован Городской детский фтизиопульмонологический центр (ГДФПЦ), путем объединения детского диспансерного отделения  Городского противотуберкулезного диспансера с вновь организованным стационаром для больных туберкулезом детей и подростков, а также для детей и подростков из групп риска по заболеванию туберкулезом.
1,2,3,4|Государственное учреждение здравоохранения Саратовской области «Саратовская районная больница»|410507, г.Саратов, п.Жасминный, ул.Строителей, д.12|4|(8452) 36-50-87|Пугачева Татьяна Николаевна|http://sarcrb.medportal.saratov.gov.ru/|Государственное Учреждение Здравоохранения Саратовской области "Саратовская районная больница. Направления лечебной деятельности: акушерское дело, лабораторная диагностика, лечебное дело, медицинские осмотры (предрейсовые, послерейсовые), медицинский массаж, медицинская статистика, организация сестринского дела, рентгенология, сестринское дело, физиотерапия, функциональная диагностика, гастроэнтерология, инфекционные болезни, кардиология, контроль качества медицинской помощи, клиническая лабораторная диагностика, неврология, общественное здоровье и организация здравоохранения, оториноларингология, офтальмология, пул??скопия, онкология, профпатология, экспертиза профпригодности, акушерство и гинекология, дерматовенерология, экспертиза на право владения оружием, общая практика, общая врачебная практика
1,2,3,4|Государственное учреждение здравоохранения Саратовской области «Аркадакская районная больница»|412210, Саратовская обл., г.Аркадак, ул.Ленина, Д.85|5|(8454) 24-19-73|Бочагова Татьяна Вячеславовна|http://arkcrb.medportal.saratov.gov.ru/|Основную квалифицированную медицинскую помощь в районе оказывает районная больница (РБ) г. Аркадака. Стационар РБ расположен в 4 зданиях кирпичного строения. Административный корпус постройки 1914 года. В административном корпусе, кроме бухгалтерии и администрации, расположенных на втором этаже, размещены аптека, детская консультация, отделение переливания крови. Первый этаж административного корпуса занимает хирургическое отделение на 16 коек. Терапевтическое отделение на 46 коек,   приемный покой, отделение скорой помощи, зубопротезное и КДЛ расположены в типовом 4-этажном корпусе постройки 1984 года. Инфекционное отделение на 8 коек и баклаборатория расположены в типовом корпусе постройки 1994 года. В трехэтажном приспособленном корпусе постройки 1980 года расположены отделения:  гинекологическое на 9 коек , детское на 8 коек, дневной стационар на 24 койки и физио-терапевтическое отделение.
11|Государственное учреждение здравоохранения «Туберкулезный санаторий «Летяжевский»|412230, Саратовская обл., Аркадакский р-н, п.Летяжевский Санаторий|5|(84542) 4-65-60|Шебалков Владимир Владимирович|http://tslet.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения "Туберкулезный санаторий "Летяжевский" расположен в Аркадакском районе. Условия расположения соответствуют требованиям, предъявляемым к санаториям местного значения – расположен в лесной зоне вблизи реки Хопер .Санаторный этап лечения туберкулеза занимает важное место в комплексной терапии больных, состоящих на учете в противотуберкулезных учреждениях  области. Летяжевский туберкулезный санаторий организован в 1939 году.  Во время Великой отечественной войны с 1942 по август 1943 годы в здании санатория располагался эвакогоспиталь для раненых. Затем снова туберкулезный санаторий для взрослых.  В настоящее время санаторий  рассчитан на 50 круглосуточных коек.
1,2,3,4|Государственное учреждение здравоохранения Саратовской области «Аткарская районная больница»|412423, Саратовская обл., г.Аткарск, ул.В.Макеевой, д.23|6|(8455) 23-31-31|Полякова Элеонора Михайловна|http://atkcrb.medportal.saratov.gov.ru/|В настоящее время структурными подразделениями ГУЗ СО «Аткарская ЦРБ» по состоянию на 2013 год являются: районная поликлиника, терапевтическое отделение, инфекционное отделение, акушерское отделение, хирургическое отделение, гинекологическое отделение, отделение скорой медицинской помощи (2 городские и 3 сельские бригады). В состав больницы входят Большеекатериновское, Ершовское, Тургеневское, Озерновское отделения общей врачебной практики и Елизаветинская, Лопуховская врачебные амбулатории, а также Барановский, Белгазинский, Большеосиновский, Вяжлинский, Даниловский, Землянохуторской, Кочетовский, Марфинский, Малокопенский, Малоосиновский, Песчанский, Петровский, Приреченский, Прокудинский, Сазоновский, Уметский, Языковский фельдшерско-акушерские пункты (ФАПы). Главной задачей ГУЗ СО "Аткарская ЦРБ" является сохранение и укрепление здоровья обслуживаемого населения путем оказания высококвалифицированной медицинской помощи, а также проведение мероприятий по профилактике заболеваний
13|Государственное учреждение здравоохранения «Аткарская психиатрическая больница»|412423, Саратовская обл., г.Аткарск, ул.Горького, д.43|6|(84552) 3-31-18|Резников Вадим Юрьевич|http://atkpsihb.medportal.saratov.gov.ru/|Учреждение является юридическим лицом, учредитель – Министерство здравоохранения Саратовской области. Имеет самостоятельный баланс, лицевые счета, открытые в порядке, установленном законодательством Российской Федерации; круглую печать и другие печати со своим наименованием и наименованием вышестоящего органа в сфере здравоохранения, штамп, бланки с реквизитами юридического лица.
1,2,3,4|Государственное учреждение здравоохранения Саратовской области «Базарно-Карабулакская районная больница»|412600, Саратовская обл., рп.Базарный Карабулак, ул.Топольчанская, д.2|7|(8459) 17-28-72;17-17-85|Тома Александр Сергеевич|http://bkcrb.medportal.saratov.gov.ru/|Коллектив Базарно-Карабулакской РБ готов стоять на страже здоровья населения района, совершенствуя свои знания и умения. Государственное учреждение здравоохранения «Базарно-Карабуланская центральная районная больница» создано в соответствии с законодательством Российской Федерации и является лечебно-профилактическим учреждением.Учредителем Учреждения является администрация объединенного муниципального образования Базарно-Карабулакского района Саратовской области .Учреждение находится в ведении министерства здравоохранения Саратовской области. Главный врач ГУЗ СО "Базарно-Карабулакской РБ" является Аношин Алексей Геннадьевич.
12|Государственное учреждение здравоохранения «Балашовский кожно-венерологический диспансер» министерства здравоохранения Саратовской области|412316, Саратовская обл., г.Балашов, ул.167 Стрелковой Дивизии, д.18А|8|(84545) 4-26-92|Зыков Анатолий Борисович|http://blskvd.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения «Балашовский кожно-венерологический диспансер» Министерства здравоохранения Саратовской области имеет следующую структуру: Амбулаторно-поликлиническое отделение с дневным стационаром :Амбулатория, Эпидемиологическое и профилактическое подразделение; Дневной стационар на 16 коек дерматологического профиля, Физиотерапевтический кабинет ; Кожно-венерологическое отделение оказывает стационарную помощь, рассчитанного на 19 круглосуточных дерматовенерологических коек (в т.ч. 16 коек дерматологического профиля и 3 койки венерологического профиля) ; Клин путем. Стерилизационная.
13|Государственное учреждение здравоохранения «Балашовский межрайонный психоневрологический диспансер» министерства здравоохранения Саратовской области|412230, Саратовская обл., г.Балашов, ул.Красина, д.103|8|(84545) 4-28-71|Петрова Елена Геннадьевна|http://blshpni.medportal.saratov.gov.ru/|Обслуживаемые районы: 1. г.Балашов и район 2. Аркадакский район 3. Романовский район 4. Самойловский район 5. Калининский район 6. Турковский район
11|Государственное учреждение здравоохранения «Балашовский противотуберкулезный диспансер»|412302, Саратовская обл., г.Балашов, ул.Чернышевского, д.84|8|(4545)  4–82–56, 4-72-45|Зыков Виталий Борисович|http://blshpt.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения "Балашовский противотуберкулезный диспансер" является лечебно-профилактическим учреждением, осуществляющим свою деятельность в области оказания медицинской помощи населению Саратовской области, учреждено приказом  №16 п § 9 от 31.01.1996г. управлением здравоохранения администрации Саратовской области.  Главный врач ГУЗ "Балашовский тубдиспансер" – Зыков Виталий Борисович. Здание диспансера оборудовано для лиц с ограниченными возможностями: пандусом с поручнем, лифтом и санузлом на 1 и 2 этажах.
2,4|Государственное учреждение здравоохранения Саратовской области «Балашовская детская больница»|412307, Саратовская обл., г,Балашов, ул.Строителей, 1А|8|(84545) 6-33-52|Чередников Сергей Иванович|http://blsgdb.medportal.saratov.gov.ru/|ГУЗ СО "Балашовская детская больница" одно из основных медицинских учреждений города Балашова. В её состав входят: Детская поликлиника №1;Детская поликлиника №2;Стационар круглосуточного пребывания. В состав стационара входят: два педиатрических отделения; рентгеновский кабинет; клиническая лаборатория; физиотерапевтический кабинет; кабинет ультразвуковой диагностики; эндоскопический кабинет. Оказывается амбулаторно-поликлиническая медицинская помощь, в том числе: осуществление первичной медико – санитарной помощи по: инфекционным болезням, контроль качества медицинской помощи, клиническая лабораторная диагностика, неврологии, оториноларингологии, офтальмологии, педиатрии, травматологии и ортопедии, физиотерапии, функциональной диагностике, экспертизе временной нетрудоспособности.
1,2|Государственное учреждение здравоохранения Саратовской области «Балашовская районная больница»|412316, Саратовская.обл., г.Балашов, ул.Красина, д.97|8|(845-45) 4-57-00|Гадяцкий Андрей Юрьевич|http://blscrb.medportal.saratov.gov.ru/|ГУЗ СО «Балашовская РБ » является головным учреждением муниципального здравоохранения Балашовского района, является лечебно-профилактическим учреждением, обеспечивающим первичную медико - санитарную стационарную и амбулаторно - поликлиническую помощь, скорую медицинскую помощь населению района. В учреждении оказывается амбулаторная помощь по следующим направлениям: акушерское дело, лабораторная диагностика,лечебная физкультура и спортивная медицина,массаж, рентгенология,физиотерапия, функциональная диагностика, гастроэнтерология, инфекционные болезни, кардиология, контроль качества медицинской помощи, клиническая лабораторная диагностика, неврология, оториноларингология, офтальмология, пульмонология, терапия, травматология и ортопедия, урология, хирургия, ндокринология, эндоскопия, медицинские осмотры, онкология, профпатология, экспертиза профпригодности, акушерство и гинекология, дерматовенерология, экспертиза на право владения оружием, общая практика, общая врачебная практика.
10|Государственное учреждение здравоохранения Саратовской области «Балашовская станция скорой медицинской помощи»|412316, Саратовская обл., г.Балашов, ул.Красина, д.103|8|(84545) 6-34-86|Папыкин Олег Викторович|http://ssmpbls.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области «Балашовская станция скорой медицинской помощи», сокращенное наименование ГУЗ СО «Балашовская ССМП» является самостоятельно хозяйствующим субъектом. Режим работы с 8-00 до 17-00 (администрация), круглосуточное обслуживание населения города и района. Лицензия на осуществление медицинской деятельности №ЛО-64-01-002280 от 27 февраля 2014 года, а также лицензия на деятельность по обороту наркотических средств, психотропных веществ и их прекурсоров, культивированию наркосодержащих растений №ЛО-64-04-0000007-12 от 07 февраля 2012 года
5,6|Государственное учреждение здравоохранения Саратовской области «Балашовская стоматологическая поликлиника»|412309, Саратовская обл., г.Балашов, ул.Гагарина, д.130|8|(845-45) 4-06-35|Чередникова Ирина Юрьевна|http://blsstomp.medportal.saratov.gov.ru/|ГУЗ СО «Балашовская стоматологическая поликлиника», является лечебно-профилактическим учреждением, обеспечивающим высококвалифицированную амбулаторно-поликлиническую помощь взрослому и детскому населению Балашовского района, а также проведение мероприятий по профилактике заболеваний. Поликлиника имеет пять лечебно – профилактических отделения, где можно получить все виды стоматологической помощи.На базах поликлиники производится лечение основных заболеваний полости рта с использованием современного стоматологического оборудования, новейших технологий и пломбировочных материалов последних поколений.Стоматологическую помощь оказывают врачи с многолетним опытом работы, имеющие квалификационные категории. Время ожидания медицинской помощи 15 минут.Поликлиника является клинической базой для подготовки врачей-интернов, для производственной практики студентов медицинских колледжей и стоматологического факультета Саратовского государственного медицинского университета
9|Государственное учреждение здравоохранения Саратовской области «Балашовский родильный дом»|412307, Саратовская обл., г.Балашов, ул.Строителей, д.2|8|(84545) 6-33-97|етвертков Александр Иванович|http://blsbrd.medportal.saratov.gov.ru/|Лечебный процесс в ГУЗ СО "Балашовский родильный дом" осуществляют 38 квалифицированных врачей различных специальностей и 157 человек среднего медицинского персонала. Учреждение имеет следующую структуру: акушерский стационар, отделение для новорожденных, гинекологическое отделение, отделение анестезиологии, женская консультация. МУЗ "Балашовский родильный дом" оказывает следующие услуги: прием по бесплодию, обследование, лечение по невынашиванию, лечение гинекологических больных, лечение по урологии, консультативный прием по планированию семьи, прием акушера-гинеколога, прием уролога и прочие. Работа женской консультации осуществляется по страховой медицине, основанной на системе государственной гарантии, а также на оказании платных медицинских услуг по желанию пациента.
5,6|Государственное автономное учреждение здравоохранения Саратовской области «Вольская стоматологическая поликлиника»|412909, Саратовская обл., г.Вольск, ул.Комсомольская, д.42|9|(84593) 7-19-29|Васильева Елена Витальевна|http://volstomp.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области « Вольская стоматологическая поликлиника» является учреждением, осуществляющим амбулаторно – поликлиническую помощь населению в соответствии с территориальной Программой государственных гарантий оказания гражданам Российской Федерации бесплатной медицинской помощи, а также стоматологические услуги, не входящие в данную программу. Перечень работ: Доврачебная помощь: медицинская статистика, рентгенология, сестринское дело, стоматология, стоматология ортопедическая, эпидимиология. Амбулаторно-поликлиническая помощь, в том числе в условиях дневного стационара и стационара на дому: ортодонтия, стоматология, стоматология детская, стоматология терапевтическая, стоматология ортопедическая, стоматология хирургическая.
